replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,realized_available_n,realized_available_fraction,available_event_n,full_population_event_n,event_availability_ceiling,budget_available_top_fraction,budget_all_top_fraction,c00_capture,c10_capture,c01_capture,c11_capture,naive_top_fraction_effect,availability_effect_at_all_budget,capacity_effect_within_available_subset,availability_main_effect,capacity_main_effect,distortion_top_fraction_minus_fixed_budget,shapley_availability_effect,shapley_capacity_effect,interaction_effect,total_four_cell_effect,identity_error,factorial_identity_error,shapley_identity_error,naive_delta_true_positive_n,availability_delta_true_positive_n,capacity_delta_true_positive_n,availability_main_delta_true_positive_n,capacity_main_delta_true_positive_n,tp_interaction_n,tp_factorial_identity_error,tp_identity_error
31,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,89927,0.89927,8895,9937,0.8951393780819161,17985,20000,0.35674750930864446,0.3660058367716615,0.3873402435342659,0.3965985709972829,0.039851061688638445,0.009258327463017024,0.03059273422562142,0.009258327463017024,0.03059273422562142,0.03059273422562142,0.009258327463017024,0.03059273422562142,0.0,0.039851061688638445,0.0,0.0,0.0,396,92,304,92,304,0,0,0
31,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,89949,0.89949,9442,9937,0.9501861728892019,4497,5000,0.12780517258729998,0.12840897655227937,0.13666096407366407,0.13716413404448022,0.009358961457180237,0.0005031699708161474,0.00885579148636409,0.000603803964979388,0.00885579148636409,0.00885579148636409,0.0005534869678977677,0.00880547448928247,-0.00010063399416324059,0.009358961457180237,0.0,0.0,0.0,93,5,88,6,88,-1,0,0
31,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,89949,0.89949,9442,9937,0.9501861728892019,8995,10000,0.21636308745094093,0.21495421153265573,0.23347086645868975,0.2336721344470162,0.017309046996075272,0.00020126798832645343,0.01710777900774882,-0.0014088759182852018,0.01710777900774882,0.01710777900774882,-0.0006038039649793742,0.017912850961054647,0.0016101439066116552,0.017309046996075272,0.0,0.0,0.0,172,2,170,-14,170,16,0,0
31,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,89949,0.89949,9442,9937,0.9501861728892019,17990,20000,0.3674147126899467,0.3661064707658247,0.39901378685720035,0.3965985709972829,0.02918385830733622,-0.002415215859917441,0.03159907416725366,-0.001308241924121989,0.03159907416725366,0.03159907416725366,-0.001861728892019715,0.031045587199355934,-0.0011069739357954522,0.02918385830733622,0.0,0.0,0.0,290,-24,314,-13,314,-11,0,0
31,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,50053,0.50053,3304,9937,0.33249471671530645,2503,5000,0.030592734225621414,0.05625440273724464,0.05685820670222401,0.09751434034416825,0.06692160611854683,0.040656133641944245,0.026265472476602596,0.02566166851162323,0.026265472476602596,0.02626547247660259,0.03315890107678374,0.033762705041763104,0.014994465130321016,0.06692160611854683,-6.938893903907228e-18,-6.938893903907228e-18,-6.938893903907228e-18,665,404,261,255,261,149,0,0
31,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,50053,0.50053,3304,9937,0.33249471671530645,5005,10000,0.05685820670222401,0.09771560833249472,0.10153970011069739,0.17661265975646573,0.11975445305424172,0.07507295964576834,0.04468149340847338,0.04085740163027071,0.04468149340847338,0.04468149340847338,0.057965180638019524,0.061789272416222195,0.034215558015497624,0.11975445305424172,0.0,0.0,0.0,1190,746,444,406,444,340,0,0
31,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,50053,0.50053,3304,9937,0.33249471671530645,10011,20000,0.10184160209318707,0.17681392774479218,0.17771963369226124,0.31478313374257827,0.2129415316493912,0.13706350005031703,0.07587803159907416,0.07497232565160511,0.07587803159907416,0.07587803159907416,0.10601791285096107,0.10692361879843013,0.062091174398711924,0.2129415316493912,0.0,0.0,0.0,2116,1362,754,745,754,617,0,0
31,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,49986,0.49986,4952,9937,0.49833953909630674,2499,5000,0.049914461104961255,0.056153768743081416,0.09026869276441582,0.09751434034416825,0.047599879239207,0.0072456475797524345,0.040354231659454565,0.00623930763812016,0.040354231659454565,0.040354231659454565,0.006742477608936297,0.0408574016302707,0.001006339941632274,0.047599879239207,0.0,0.0,0.0,473,72,401,62,401,10,0,0
31,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,49986,0.49986,4952,9937,0.49833953909630674,4999,10000,0.09026869276441582,0.09751434034416825,0.15708966488879944,0.17661265975646573,0.08634396699204991,0.019522994867666288,0.06682097212438362,0.0072456475797524345,0.06682097212438362,0.06682097212438362,0.013384321223709361,0.07295964576834055,0.012277347287913853,0.08634396699204991,0.0,0.0,0.0,858,194,664,72,664,122,0,0
31,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,49986,0.49986,4952,9937,0.49833953909630674,9997,20000,0.15708966488879944,0.17661265975646573,0.27432826808896044,0.31478313374257827,0.15769346885377883,0.04045486565361783,0.117238603200161,0.019522994867666288,0.117238603200161,0.117238603200161,0.02998893026064206,0.12770453859313677,0.020931870785951545,0.15769346885377883,0.0,0.0,0.0,1567,402,1165,194,1165,208,0,0
31,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,49969,0.49969,6604,9937,0.6645868974539599,2498,5000,0.061990540404548655,0.056153768743081416,0.10787964174298077,0.09751434034416825,0.0355237999396196,-0.010365301398812518,0.04588910133843212,-0.00583677166146724,0.04588910133843212,0.04588910133843212,-0.008101036530139879,0.04362483646975948,-0.0045285297373452715,0.0355237999396196,0.0,-6.938893903907228e-18,0.0,353,-103,456,-58,456,-45,0,0
31,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,49969,0.49969,6604,9937,0.6645868974539599,4997,10000,0.10787964174298077,0.09741370635000503,0.1978464325249069,0.17661265975646573,0.06873301801348496,-0.021233772768441184,0.08996679078192614,-0.010465935392975745,0.08996679078192614,0.08996679078192614,-0.015849854080708464,0.08458287209419342,-0.010767837375465439,0.06873301801348496,0.0,0.0,0.0,683,-211,894,-104,894,-107,0,0
31,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,49969,0.49969,6604,9937,0.6645868974539599,9994,20000,0.1978464325249069,0.17651202576230252,0.34859615578142295,0.31478313374257827,0.11693670121767136,-0.033813022038844676,0.15074972325651603,-0.021334406762604397,0.15074972325651603,0.15074972325651603,-0.027573714400724536,0.1445104156183959,-0.012478615276240279,0.11693670121767136,0.0,0.0,0.0,1162,-336,1498,-212,1498,-124,0,0
31,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,69873,0.69873,5301,9937,0.5334608030592735,3494,5000,0.048706853175002514,0.07577739760491094,0.0678273120660159,0.09751434034416825,0.04880748716916574,0.029687028278152353,0.019120458891013388,0.027070544429908423,0.019120458891013388,0.019120458891013388,0.028378786354030388,0.020428700815135353,0.0026164838482439293,0.04880748716916574,0.0,0.0,0.0,485,295,190,269,190,26,0,0
31,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,69873,0.69873,5301,9937,0.5334608030592735,6987,10000,0.08885981684613062,0.1303210224413807,0.12136459696085337,0.17661265975646573,0.08775284291033511,0.055248062795612354,0.032504780114722756,0.04146120559525007,0.032504780114722756,0.032504780114722756,0.04835463419543121,0.0393982087149039,0.013786857200362282,0.08775284291033511,0.0,0.0,0.0,872,549,323,412,323,137,0,0
31,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,69873,0.69873,5301,9937,0.5334608030592735,13975,20000,0.16202073060279762,0.23457784039448526,0.21757069538089968,0.31478313374257827,0.15276240313978065,0.09721243836167859,0.05554996477810206,0.07255710979168764,0.05554996477810206,0.05554996477810206,0.08488477407668311,0.06787762906309754,0.024655328569990947,0.15276240313978065,0.0,0.0,0.0,1518,966,552,721,552,245,0,0
31,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,69969,0.69969,6902,9937,0.694575827714602,3498,5000,0.06812921404850558,0.07587803159907416,0.09278454261849653,0.09751434034416825,0.029385126295662672,0.004729797725671725,0.024655328569990947,0.007748817550568582,0.024655328569990947,0.024655328569990947,0.006239307638120153,0.02314581865754252,-0.003019019824896857,0.029385126295662672,0.0,0.0,0.0,292,47,245,77,245,-30,0,0
31,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,69969,0.69969,6902,9937,0.694575827714602,6997,10000,0.12408171480326054,0.13072355841803363,0.1676562342759384,0.17661265975646573,0.05253094495320519,0.00895642548052733,0.04357451947267786,0.006641843614773088,0.04357451947267786,0.04357451947267786,0.007799134547650209,0.04473181040555498,0.002314581865754242,0.05253094495320519,0.0,0.0,0.0,522,89,433,66,433,23,0,0
31,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,69969,0.69969,6902,9937,0.694575827714602,13994,20000,0.219482741270001,0.23487974237697495,0.2953607728690752,0.31478313374257827,0.09530039247257727,0.019422360873503075,0.07587803159907419,0.015397001106973951,0.07587803159907419,0.07587803159907419,0.017409680990238513,0.07789071148233875,0.004025359766529124,0.09530039247257727,0.0,0.0,0.0,947,193,754,153,754,40,0,0
31,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,69858,0.69858,8179,9937,0.8230854382610446,3493,5000,0.07668310355237999,0.07567676361074771,0.10244540605816645,0.09751434034416825,0.020831236791788263,-0.004931065713998192,0.025762302505786455,-0.001006339941632281,0.025762302505786455,0.025762302505786455,-0.0029687028278152366,0.0237999396196035,-0.003924725772365911,0.020831236791788263,0.0,0.0,0.0,207,-49,256,-10,256,-39,0,0
31,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,69858,0.69858,8179,9937,0.8230854382610446,6986,10000,0.13726476803864346,0.1303210224413807,0.18587098721948275,0.17661265975646573,0.03934789171782227,-0.009258327463017024,0.048606219180839294,-0.006943745597262768,0.048606219180839294,0.048606219180839294,-0.008101036530139896,0.047448928247962166,-0.002314581865754256,0.03934789171782227,0.0,0.0,0.0,391,-92,483,-69,483,-23,0,0
31,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,69858,0.69858,8179,9937,0.8230854382610446,13972,20000,0.2478615276240314,0.23447720640032202,0.3323940827211432,0.31478313374257827,0.06692160611854686,-0.01761094897856491,0.08453255509711177,-0.013384321223709389,0.08453255509711177,0.08453255509711177,-0.01549763510113715,0.08241924121968401,-0.00422662775485555,0.06692160611854686,0.0,2.7755575615628914e-17,0.0,665,-175,840,-133,840,-42,0,0
31,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,89877,0.89877,8027,9937,0.8077890711482338,4494,5000,0.07658246955821676,0.08946362081110999,0.08423065311462212,0.09751434034416825,0.02093187078595149,0.013283687229546134,0.007648183556405355,0.012881151252893228,0.007648183556405355,0.007648183556405355,0.013082419241219681,0.007849451544731809,0.00040253597665290686,0.02093187078595149,0.0,0.0,0.0,208,132,76,128,76,4,0,0
31,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,89877,0.89877,8027,9937,0.8077890711482338,8988,10000,0.13857300996276542,0.16101439066116535,0.15336620710475998,0.17661265975646573,0.03803964979370031,0.023246452651705746,0.014793197141994563,0.022441380698399932,0.014793197141994563,0.014793197141994563,0.02284391667505284,0.01519573311864747,0.0008050719533058137,0.03803964979370031,0.0,0.0,0.0,378,231,147,223,147,8,0,0
31,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,89877,0.89877,8027,9937,0.8077890711482338,17975,20000,0.24916976954815337,0.28851766126597567,0.274127000100634,0.31478313374257827,0.0656133641944249,0.04065613364194426,0.02495723055248064,0.0393478917178223,0.02495723055248064,0.02495723055248064,0.04000201267988328,0.025611351514541622,0.0013082419241219612,0.0656133641944249,0.0,0.0,0.0,652,404,248,391,248,13,0,0
31,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.05,89927,0.89927,8895,9937,0.8951393780819161,4496,5000,0.08755157492200866,0.08956425480527322,0.09570292844923015,0.09751434034416825,0.009962765422159597,0.0018114118949381086,0.008151353527221489,0.002012679883264562,0.008151353527221489,0.008151353527221489,0.0019120458891013353,0.008050719533058262,-0.00020126798832645343,0.009962765422159597,0.0,0.0,0.0,99,18,81,20,81,-2,0,0
31,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.1,89927,0.89927,8895,9937,0.8951393780819161,8993,10000,0.1595048807487169,0.16101439066116535,0.17309046996075275,0.17661265975646573,0.01710777900774882,0.0035221897957129766,0.013585589212035842,0.0015095099124484423,0.013585589212035842,0.013585589212035842,0.0025158498540807095,0.01459192915366811,0.0020126798832645343,0.01710777900774882,0.0,0.0,0.0,170,35,135,15,135,20,0,0
31,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.2,89927,0.89927,8895,9937,0.8951393780819161,17985,20000,0.2829827915869981,0.2888195632484653,0.308946362081111,0.31478313374257827,0.0318003421555802,0.005836771661467288,0.02596357049411291,0.005836771661467233,0.02596357049411291,0.02596357049411291,0.0058367716614672605,0.025963570494112936,5.551115123125783e-17,0.0318003421555802,0.0,0.0,0.0,316,58,258,58,258,0,0,0
31,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,89949,0.89949,9442,9937,0.9501861728892019,4497,5000,0.0901680587702526,0.08956425480527322,0.09791687632082118,0.09751434034416825,0.007346281573915661,-0.00040253597665292074,0.007748817550568582,-0.0006038039649793742,0.007748817550568582,0.007748817550568582,-0.0005031699708161474,0.007849451544731809,0.00020126798832645343,0.007346281573915661,0.0,0.0,0.0,73,-4,77,-6,77,2,0,0
31,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,89949,0.89949,9442,9937,0.9501861728892019,8995,10000,0.16332897252691958,0.16101439066116535,0.17761899969809802,0.17661265975646573,0.013283687229546148,-0.001006339941632295,0.014290027171178443,-0.0023145818657542283,0.014290027171178443,0.014290027171178443,-0.0016604609036932616,0.01494414813323941,0.0013082419241219334,0.013283687229546148,0.0,0.0,0.0,132,-10,142,-23,142,13,0,0
31,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,89949,0.89949,9442,9937,0.9501861728892019,17990,20000,0.2925430210325048,0.2889201972426286,0.3197141994565764,0.31478313374257827,0.02224011271007348,-0.004931065713998151,0.02717117842407163,-0.0036228237898762172,0.02717117842407163,0.02717117842407163,-0.004276944751937184,0.026517057462010662,-0.0013082419241219334,0.02224011271007348,0.0,0.0,0.0,221,-49,270,-36,270,-13,0,0
32,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.05,49997,0.49997,3311,9956,0.33256327842507033,2500,5000,0.05433909200482121,0.10124548011249498,0.08778625954198473,0.17557251908396945,0.12123342707914825,0.08778625954198473,0.033447167537163515,0.04690638810767377,0.033447167537163515,0.03344716753716352,0.06734632382482925,0.05388710325431899,0.04087987143431095,0.12123342707914825,6.938893903907228e-18,0.0,1.3877787807814457e-17,1207,874,333,467,333,407,0,0
32,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.1,49997,0.49997,3311,9956,0.33256327842507033,5000,10000,0.08778625954198473,0.17557251908396945,0.14624347127360385,0.2851546805946163,0.19736842105263158,0.13891120932101245,0.05845721173161912,0.08778625954198473,0.05845721173161912,0.058457211731619135,0.1133487344314986,0.08401968662113299,0.05112494977902772,0.19736842105263158,1.3877787807814457e-17,1.3877787807814457e-17,0.0,1965,1383,582,874,582,509,0,0
32,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.2,49997,0.49997,3311,9956,0.33256327842507033,9999,20000,0.14624347127360385,0.2851546805946163,0.22699879469666534,0.4549015668943351,0.3086580956207312,0.22790277219766975,0.08075532342306149,0.13891120932101245,0.08075532342306149,0.08075532342306146,0.18340699075934108,0.12525110486139013,0.0889915628766573,0.3086580956207312,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,3073,2269,804,1383,804,886,0,0
32,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.05,49974,0.49974,4960,9956,0.49819204499799113,2499,5000,0.08708316593009241,0.10114503816793893,0.1405182804339092,0.17557251908396945,0.08848935315387704,0.03505423865006024,0.0534351145038168,0.014061872237846523,0.0534351145038168,0.0534351145038168,0.024558055443953383,0.06393129770992366,0.02099236641221372,0.08848935315387704,0.0,0.0,0.0,881,349,532,140,532,209,0,0
32,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.1,49974,0.49974,4960,9956,0.49819204499799113,4997,10000,0.14041783848935316,0.17547207713941343,0.22569304941743673,0.2851546805946163,0.14473684210526314,0.059461631177179564,0.08527521092808357,0.03505423865006027,0.08527521092808357,0.08527521092808357,0.04725793491361992,0.09747890719164322,0.024407392527119293,0.14473684210526314,0.0,0.0,0.0,1441,592,849,349,849,243,0,0
32,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.2,49974,0.49974,4960,9956,0.49819204499799113,9995,20000,0.22559260747288068,0.2849537967055042,0.34562073121735637,0.4549015668943351,0.2293089594214544,0.10928083567697872,0.12002812374447569,0.05936118923262351,0.12002812374447569,0.12002812374447569,0.08432101245480111,0.1449879469666533,0.049919646444355203,0.2293089594214544,0.0,0.0,0.0,2283,1088,1195,591,1195,497,0,0
32,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.05,50172,0.50172,6620,9956,0.6649256729610286,2509,5000,0.10034150261149055,0.10154680594616312,0.17105263157894737,0.17557251908396945,0.0752310164724789,0.00451988750502208,0.07071112896745682,0.0012053033346725722,0.07071112896745682,0.07071112896745682,0.002862595419847326,0.07236842105263158,0.0033145841703495077,0.0752310164724789,0.0,0.0,0.0,749,45,704,12,704,33,0,0
32,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.1,50172,0.50172,6620,9956,0.6649256729610286,5017,10000,0.17145439935717155,0.17627561269586178,0.27641623141824023,0.2851546805946163,0.11370028123744474,0.008738449176376062,0.10496183206106868,0.004821213338690233,0.10496183206106868,0.10496183206106868,0.006779831257533148,0.1069204499799116,0.0039172358376858285,0.11370028123744474,0.0,0.0,0.0,1132,87,1045,48,1045,39,0,0
32,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,50172,0.50172,6620,9956,0.6649256729610286,10034,20000,0.27681799919646444,0.2853555644837284,0.43350743270389713,0.4549015668943351,0.17808356769787065,0.021394134190437952,0.1566894335074327,0.00853756528726396,0.1566894335074327,0.1566894335074327,0.014965849738850956,0.1631177179590197,0.012856568903173993,0.17808356769787065,0.0,0.0,0.0,1773,213,1560,85,1560,128,0,0
