replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,from_scenario,to_scenario,from_eligible_n,to_eligible_n,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture,threshold
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,49850,100000,5000,5000,0,1426,1382,-44,0.14221601675476214,0.13782786476513414,-0.0043881519896279975,
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,49850,100000,4137,5276,1139,1227,1443,216,0.12236960207439912,0.14391143911439114,0.021541837039992018,2.304379378715402
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,49850,100000,4985,10000,5015,1423,2401,978,0.14191682457365115,0.23945347561583724,0.09753665104218609,
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,49850,100000,10000,10000,0,2440,2401,-39,0.24334297397028024,0.23945347561583724,-0.003889498354442994,
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,49850,100000,7641,10257,2616,2013,2441,428,0.2007579535254812,0.24344270469731724,0.04268475117183604,1.801552608072623
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,49850,100000,9970,20000,10030,2437,4021,1584,0.24304378178916924,0.4010172534157774,0.15797347162660813,
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,49850,100000,20000,20000,0,4053,4021,-32,0.4042086366809614,0.4010172534157774,-0.0031913832651840335,
17,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,49850,100000,14166,20187,6021,3168,4048,880,0.3159469432532163,0.4037099830457764,0.08776303979256006,1.1856893369121893
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,69942,100000,3497,5000,1503,728,1382,654,0.07260396928293607,0.13782786476513414,0.06522389548219808,
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,69942,100000,5000,5000,0,957,1382,425,0.0954423057744091,0.13782786476513414,0.04238555899072505,
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,69942,100000,2161,5276,3115,485,1443,958,0.04836940261294505,0.14391143911439114,0.09554203650144609,2.304379378715402
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,69942,100000,6994,10000,3006,1246,2401,1155,0.12426448588810213,0.23945347561583724,0.11518898972773511,
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,69942,100000,10000,10000,0,1643,2401,758,0.16385758452179117,0.23945347561583724,0.07559589109404607,
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,69942,100000,4670,10257,5587,919,2441,1522,0.0916525381470031,0.24344270469731724,0.15179016655031413,1.801552608072623
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,69942,100000,13988,20000,6012,2110,4021,1911,0.2104318340480702,0.4010172534157774,0.19058541936770718,
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,69942,100000,20000,20000,0,2713,4021,1308,0.27056946245138125,0.4010172534157774,0.13044779096439613,
17,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,69942,100000,10247,20187,9940,1671,4048,2377,0.16665004487882717,0.4037099830457764,0.2370599381669492,1.1856893369121893
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,69900,100000,3495,5000,1505,975,1382,407,0.0972374588610751,0.13782786476513414,0.040590405904059046,
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,69900,100000,5000,5000,0,1292,1382,90,0.12885209933180414,0.13782786476513414,0.008975765433330007,
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,69900,100000,3714,5276,1562,1025,1443,418,0.1022239952129251,0.14391143911439114,0.04168744390146603,2.304379378715402
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,69900,100000,6990,10000,3010,1700,2401,701,0.16954223596290016,0.23945347561583724,0.06991123965293708,
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,69900,100000,10000,10000,0,2190,2401,211,0.21841029221103023,0.23945347561583724,0.021043183404807014,
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,69900,100000,7186,10257,3071,1729,2441,712,0.17243442704697318,0.24344270469731724,0.07100827765034406,1.801552608072623
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,69900,100000,13980,20000,6020,2799,4021,1222,0.2791463049765633,0.4010172534157774,0.12187094843921409,
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,69900,100000,20000,20000,0,3597,4021,424,0.35873142515208933,0.4010172534157774,0.04228582826368804,
17,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,69900,100000,14098,20187,6089,2815,4048,1233,0.2807419966091553,0.4037099830457764,0.1229679864366211,1.1856893369121893
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,69987,100000,3499,5000,1501,1024,1382,358,0.1021242644858881,0.13782786476513414,0.035703600279246045,
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,69987,100000,5000,5000,0,1406,1382,-24,0.14022140221402213,0.13782786476513414,-0.0023935374488879835,
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,69987,100000,4782,5276,494,1350,1443,93,0.13463648149995014,0.14391143911439114,0.009274957614440998,2.304379378715402
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,69987,100000,6999,10000,3001,1849,2401,552,0.18440211429141318,0.23945347561583724,0.055051361324424064,
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,69987,100000,10000,10000,0,2424,2401,-23,0.24174728233768825,0.23945347561583724,-0.002293806721851005,
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,69987,100000,9081,10257,1176,2256,2441,185,0.22499252019547222,0.24344270469731724,0.01845018450184502,1.801552608072623
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,69987,100000,13997,20000,6003,3093,4021,928,0.3084671387254413,0.4010172534157774,0.09255011469033608,
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,69987,100000,20000,20000,0,4037,4021,-16,0.4026129450483694,0.4010172534157774,-0.0015956916325920445,
17,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,69987,100000,17347,20187,2840,3644,4048,404,0.36341876932282835,0.4037099830457764,0.04029121372294803,1.1856893369121893
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,89868,100000,4493,5000,507,1089,1382,293,0.1086067617432931,0.13782786476513414,0.02922110302184104,
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,89868,100000,5000,5000,0,1184,1382,198,0.11808118081180811,0.13782786476513414,0.01974668395332603,
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,89868,100000,3858,5276,1418,965,1443,478,0.09624015159070509,0.14391143911439114,0.047671287523686046,2.304379378715402
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,89868,100000,8987,10000,1013,1890,2401,511,0.18849107409993018,0.23945347561583724,0.05096240151590706,
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,89868,100000,10000,10000,0,2064,2401,337,0.20584422060436822,0.23945347561583724,0.033609255011469025,
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,89868,100000,7831,10257,2426,1703,2441,738,0.16984142814401118,0.24344270469731724,0.07360127655330606,1.801552608072623
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,89868,100000,17974,20000,2026,3200,4021,821,0.3191383265184003,0.4010172534157774,0.08187892689737708,
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,89868,100000,20000,20000,0,3446,4021,575,0.34367208536950233,0.4010172534157774,0.05734516804627504,
17,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89868,100000,16149,20187,4038,2949,4048,1099,0.2941059140321133,0.4037099830457764,0.1096040690136631,1.1856893369121893
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,89952,100000,4498,5000,502,1246,1382,136,0.12426448588810213,0.13782786476513414,0.013563378877032017,
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,89952,100000,5000,5000,0,1361,1382,21,0.13573351949735712,0.13782786476513414,0.0020943452677770202,
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,89952,100000,4756,5276,520,1301,1443,142,0.12974967587513714,0.14391143911439114,0.014161763239254,2.304379378715402
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,89952,100000,8995,10000,1005,2161,2401,240,0.2155181011269572,0.23945347561583724,0.02393537448888003,
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,89952,100000,10000,10000,0,2319,2401,82,0.23127555599880323,0.23945347561583724,0.008177919617034013,
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,89952,100000,9223,10257,1034,2193,2441,248,0.21870948439214122,0.24344270469731724,0.024733220305176024,1.801552608072623
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,89952,100000,17990,20000,2010,3587,4021,434,0.3577341178817194,0.4010172534157774,0.04328313553405799,
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,89952,100000,20000,20000,0,3874,4021,147,0.3863568365413384,0.4010172534157774,0.014660416874438975,
17,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89952,100000,18149,20187,2038,3609,4048,439,0.35992819387653335,0.4037099830457764,0.043781789169243024,1.1856893369121893
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,89978,100000,4499,5000,501,1278,1382,104,0.12745586915328613,0.13782786476513414,0.010371995611848012,
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,89978,100000,5000,5000,0,1387,1382,-5,0.13832651840031915,0.13782786476513414,-0.0004986536351850035,
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,89978,100000,5148,5276,128,1421,1443,22,0.14171736311957714,0.14391143911439114,0.0021940759948139987,2.304379378715402
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,89978,100000,8998,10000,1002,2217,2401,184,0.22110302184102923,0.23945347561583724,0.018350453774808012,
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,89978,100000,10000,10000,0,2401,2401,0,0.23945347561583724,0.23945347561583724,0.0,
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,89978,100000,9950,10257,307,2393,2441,48,0.23865562979954125,0.24344270469731724,0.004787074897775995,1.801552608072623
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,89978,100000,17996,20000,2004,3724,4021,297,0.37139722748578835,0.4010172534157774,0.029620025929989025,
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,89978,100000,20000,20000,0,4028,4021,-7,0.4017153685050364,0.4010172534157774,-0.0006981150892590438,
17,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89978,100000,19449,20187,738,3948,4048,100,0.3937369103420764,0.4037099830457764,0.009973072703699959,1.1856893369121893
17,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,49908,100000,2495,5000,2505,329,968,639,0.03281140919517303,0.0965393437718161,0.06372793457664307,
17,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,49908,100000,5000,5000,0,626,968,342,0.06243143512516206,0.0965393437718161,0.034107908646654035,
17,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,49908,100000,1652,5250,3598,221,1007,786,0.02204049067517702,0.1004288421262591,0.07838835145108208,3.651128658488514
17,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,49908,100000,4991,10000,5009,625,1793,1168,0.06233170439812506,0.1788171935773412,0.11648548917921613,
